"id"	"名字"	"图标"	"大图标"	"小图标"	"类别(同类别的天赋石不能出现在一头龙上)"	"品质"	"等级"	"最高等级"	"职业限制0x01=战士0x02=游侠0x04=法师"	"龙系别限制0x01=火0x02=冰0x04=雷0x08=毒"	"效果(索引到天赋石效果表中)"	"注释"	"技能tips"	"技能tips参数"	"影响的技能(客户端用)@xl填-1表示对所有技能都影响"	""	""	""	""	""	
"317000"	"绝对火域-能力爆发"	""	"skill2,yuhuoshu"	"dragon_tianfu_2013.10,ewaishanghai_l"	"3170"	"0"	"1"	""	"4"	"15"	"317000"	""	"[green]绝对火域[white]暴击率提升[green]${0},9$[white]"	"[[`talent_type_id`,2,317000,`oper_val`]]"	"3170"	""	""	""	""	""	
"317100"	"绝对火域-燃烧烈焰"	""	"skill2,yuhuoshu"	"dragon_tianfu_2013.10,ewaishanghai_l"	"3171"	"0"	"1"	""	"4"	"15"	"317100"	""	"[green]绝对火域[white]火属性伤害增加[green]10%[white]"	""	"3170"	""	""	""	""	""	
"400000"	"所有技能-等级增加"	""	"skill2,suoyoujineng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"0"	"0"	"1"	""	"7"	"15"	"400000"	""	"所有技能等级[green]+1[white]"	""	"-1"	""	""	""	""	""	
"400001"	"所有技能-等级增加"	""	"skill2,suoyoujineng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"0"	"0"	"2"	""	"7"	"15"	"400001"	""	"所有技能等级[green]+2[white]"	""	"-1"	""	""	""	""	""	
"400002"	"所有技能-等级增加"	""	"skill2,suoyoujineng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"0"	"0"	"3"	""	"7"	"15"	"400002"	""	"所有技能等级[green]+3[white]"	""	"-1"	""	""	""	""	""	
"400003"	"所有技能-等级增加"	""	"skill2,suoyoujineng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"0"	"0"	"4"	""	"7"	"15"	"400003"	""	"所有技能等级[green]+4[white]"	""	"-1"	""	""	""	""	""	
"400004"	"所有技能-等级增加"	""	"skill2,suoyoujineng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"0"	"0"	"5"	""	"7"	"15"	"400004"	""	"所有技能等级[green]+5[white]"	""	"-1"	""	""	""	""	""	
"401000"	"狂击-等级增加"	""	"skill2,suzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"100"	"0"	"1"	""	"1"	"15"	"401000"	""	"[green]狂击[white]技能等级[green]+1[white]"	""	"1000"	""	""	""	""	""	
"401001"	"狂击-等级增加"	""	"skill2,suzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"100"	"0"	"2"	""	"1"	"15"	"401001"	""	"[green]狂击[white]技能等级[green]+2[white]"	""	"1000"	""	""	""	""	""	
"401002"	"狂击-等级增加"	""	"skill2,suzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"100"	"0"	"3"	""	"1"	"15"	"401002"	""	"[green]狂击[white]技能等级[green]+3[white]"	""	"1000"	""	""	""	""	""	
"401003"	"狂击-等级增加"	""	"skill2,suzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"100"	"0"	"4"	""	"1"	"15"	"401003"	""	"[green]狂击[white]技能等级[green]+4[white]"	""	"1000"	""	""	""	""	""	
"401004"	"狂击-等级增加"	""	"skill2,suzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"100"	"0"	"5"	""	"1"	"15"	"401004"	""	"[green]狂击[white]技能等级[green]+5[white]"	""	"1000"	""	""	""	""	""	
"401010"	"野蛮冲刺-等级增加"	""	"skill2,chongfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"101"	"0"	"1"	""	"1"	"15"	"401010"	""	"[green]野蛮冲刺[white]技能等级[green]+1[white]"	""	"1010"	""	""	""	""	""	
"401011"	"野蛮冲刺-等级增加"	""	"skill2,chongfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"101"	"0"	"2"	""	"1"	"15"	"401011"	""	"[green]野蛮冲刺[white]技能等级[green]+2[white]"	""	"1010"	""	""	""	""	""	
"401012"	"野蛮冲刺-等级增加"	""	"skill2,chongfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"101"	"0"	"3"	""	"1"	"15"	"401012"	""	"[green]野蛮冲刺[white]技能等级[green]+3[white]"	""	"1010"	""	""	""	""	""	
"401013"	"野蛮冲刺-等级增加"	""	"skill2,chongfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"101"	"0"	"4"	""	"1"	"15"	"401013"	""	"[green]野蛮冲刺[white]技能等级[green]+4[white]"	""	"1010"	""	""	""	""	""	
"401014"	"野蛮冲刺-等级增加"	""	"skill2,chongfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"101"	"0"	"5"	""	"1"	"15"	"401014"	""	"[green]野蛮冲刺[white]技能等级[green]+5[white]"	""	"1010"	""	""	""	""	""	
"401020"	"剑舞风暴-等级增加"	""	"skill2,xuanfengzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"102"	"0"	"1"	""	"1"	"15"	"401020"	""	"[green]剑舞风暴[white]技能等级[green]+1[white]"	""	"1020"	""	""	""	""	""	
"401021"	"剑舞风暴-等级增加"	""	"skill2,xuanfengzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"102"	"0"	"2"	""	"1"	"15"	"401021"	""	"[green]剑舞风暴[white]技能等级[green]+2[white]"	""	"1020"	""	""	""	""	""	
"401022"	"剑舞风暴-等级增加"	""	"skill2,xuanfengzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"102"	"0"	"3"	""	"1"	"15"	"401022"	""	"[green]剑舞风暴[white]技能等级[green]+3[white]"	""	"1020"	""	""	""	""	""	
"401023"	"剑舞风暴-等级增加"	""	"skill2,xuanfengzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"102"	"0"	"4"	""	"1"	"15"	"401023"	""	"[green]剑舞风暴[white]技能等级[green]+4[white]"	""	"1020"	""	""	""	""	""	
"401024"	"剑舞风暴-等级增加"	""	"skill2,xuanfengzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"102"	"0"	"5"	""	"1"	"15"	"401024"	""	"[green]剑舞风暴[white]技能等级[green]+5[white]"	""	"1020"	""	""	""	""	""	
"401030"	"死亡之握-等级增加"	""	"skill2,lajin"	"dragon_tianfu_2013.10,dengjizengjia_l"	"103"	"0"	"1"	""	"1"	"15"	"401030"	""	"[green]死亡之握[white]技能等级[green]+1[white]"	""	"1030"	""	""	""	""	""	
"401031"	"死亡之握-等级增加"	""	"skill2,lajin"	"dragon_tianfu_2013.10,dengjizengjia_l"	"103"	"0"	"2"	""	"1"	"15"	"401031"	""	"[green]死亡之握[white]技能等级[green]+2[white]"	""	"1030"	""	""	""	""	""	
"401032"	"死亡之握-等级增加"	""	"skill2,lajin"	"dragon_tianfu_2013.10,dengjizengjia_l"	"103"	"0"	"3"	""	"1"	"15"	"401032"	""	"[green]死亡之握[white]技能等级[green]+3[white]"	""	"1030"	""	""	""	""	""	
"401033"	"死亡之握-等级增加"	""	"skill2,lajin"	"dragon_tianfu_2013.10,dengjizengjia_l"	"103"	"0"	"4"	""	"1"	"15"	"401033"	""	"[green]死亡之握[white]技能等级[green]+4[white]"	""	"1030"	""	""	""	""	""	
"401034"	"死亡之握-等级增加"	""	"skill2,lajin"	"dragon_tianfu_2013.10,dengjizengjia_l"	"103"	"0"	"5"	""	"1"	"15"	"401034"	""	"[green]死亡之握[white]技能等级[green]+5[white]"	""	"1030"	""	""	""	""	""	
"401040"	"圣躯燃烧-等级增加"	""	"skill2,baoqi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"104"	"0"	"1"	""	"1"	"15"	"401040"	""	"[green]圣躯燃烧[white]技能等级[green]+1[white]"	""	"1040"	""	""	""	""	""	
"401041"	"圣躯燃烧-等级增加"	""	"skill2,baoqi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"104"	"0"	"2"	""	"1"	"15"	"401041"	""	"[green]圣躯燃烧[white]技能等级[green]+2[white]"	""	"1040"	""	""	""	""	""	
"401042"	"圣躯燃烧-等级增加"	""	"skill2,baoqi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"104"	"0"	"3"	""	"1"	"15"	"401042"	""	"[green]圣躯燃烧[white]技能等级[green]+3[white]"	""	"1040"	""	""	""	""	""	
"401043"	"圣躯燃烧-等级增加"	""	"skill2,baoqi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"104"	"0"	"4"	""	"1"	"15"	"401043"	""	"[green]圣躯燃烧[white]技能等级[green]+4[white]"	""	"1040"	""	""	""	""	""	
"401044"	"圣躯燃烧-等级增加"	""	"skill2,baoqi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"104"	"0"	"5"	""	"1"	"15"	"401044"	""	"[green]圣躯燃烧[white]技能等级[green]+5[white]"	""	"1040"	""	""	""	""	""	
"401050"	"劈砍-等级增加"	""	"skill2,shunpizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"105"	"0"	"1"	""	"1"	"15"	"401050"	""	"[green]劈砍[white]技能等级[green]+1[white]"	""	"1050"	""	""	""	""	""	
"401051"	"劈砍-等级增加"	""	"skill2,shunpizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"105"	"0"	"2"	""	"1"	"15"	"401051"	""	"[green]劈砍[white]技能等级[green]+2[white]"	""	"1050"	""	""	""	""	""	
"401052"	"劈砍-等级增加"	""	"skill2,shunpizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"105"	"0"	"3"	""	"1"	"15"	"401052"	""	"[green]劈砍[white]技能等级[green]+3[white]"	""	"1050"	""	""	""	""	""	
"401053"	"劈砍-等级增加"	""	"skill2,shunpizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"105"	"0"	"4"	""	"1"	"15"	"401053"	""	"[green]劈砍[white]技能等级[green]+4[white]"	""	"1050"	""	""	""	""	""	
"401054"	"劈砍-等级增加"	""	"skill2,shunpizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"105"	"0"	"5"	""	"1"	"15"	"401054"	""	"[green]劈砍[white]技能等级[green]+5[white]"	""	"1050"	""	""	""	""	""	
"401060"	"半月斩-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"106"	"0"	"1"	""	"1"	"15"	"401060"	""	"[green]半月斩[white]技能等级[green]+1[white]"	""	"1060"	""	""	""	""	""	
"401061"	"半月斩-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"106"	"0"	"2"	""	"1"	"15"	"401061"	""	"[green]半月斩[white]技能等级[green]+2[white]"	""	"1060"	""	""	""	""	""	
"401062"	"半月斩-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"106"	"0"	"3"	""	"1"	"15"	"401062"	""	"[green]半月斩[white]技能等级[green]+3[white]"	""	"1060"	""	""	""	""	""	
"401063"	"半月斩-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"106"	"0"	"4"	""	"1"	"15"	"401063"	""	"[green]半月斩[white]技能等级[green]+4[white]"	""	"1060"	""	""	""	""	""	
"401064"	"半月斩-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"106"	"0"	"5"	""	"1"	"15"	"401064"	""	"[green]半月斩[white]技能等级[green]+5[white]"	""	"1060"	""	""	""	""	""	
"401070"	"回旋连舞-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"107"	"0"	"1"	""	"1"	"15"	"401070"	""	"[green]回旋连舞[white]技能等级[green]+1[white]"	""	"1070"	""	""	""	""	""	
"401071"	"回旋连舞-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"107"	"0"	"2"	""	"1"	"15"	"401071"	""	"[green]回旋连舞[white]技能等级[green]+2[white]"	""	"1070"	""	""	""	""	""	
"401072"	"回旋连舞-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"107"	"0"	"3"	""	"1"	"15"	"401072"	""	"[green]回旋连舞[white]技能等级[green]+3[white]"	""	"1070"	""	""	""	""	""	
"401073"	"回旋连舞-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"107"	"0"	"4"	""	"1"	"15"	"401073"	""	"[green]回旋连舞[white]技能等级[green]+4[white]"	""	"1070"	""	""	""	""	""	
"401074"	"回旋连舞-等级增加"	""	"skill2,sanduanzhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"107"	"0"	"5"	""	"1"	"15"	"401074"	""	"[green]回旋连舞[white]技能等级[green]+5[white]"	""	"1070"	""	""	""	""	""	
"401080"	"天之重斩-等级增加"	""	"skill2,tiaopi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"108"	"0"	"1"	""	"1"	"15"	"401080"	""	"[green]天之重斩[white]技能等级[green]+1[white]"	""	"1080"	""	""	""	""	""	
"401081"	"天之重斩-等级增加"	""	"skill2,tiaopi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"108"	"0"	"2"	""	"1"	"15"	"401081"	""	"[green]天之重斩[white]技能等级[green]+2[white]"	""	"1080"	""	""	""	""	""	
"401082"	"天之重斩-等级增加"	""	"skill2,tiaopi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"108"	"0"	"3"	""	"1"	"15"	"401082"	""	"[green]天之重斩[white]技能等级[green]+3[white]"	""	"1080"	""	""	""	""	""	
"401083"	"天之重斩-等级增加"	""	"skill2,tiaopi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"108"	"0"	"4"	""	"1"	"15"	"401083"	""	"[green]天之重斩[white]技能等级[green]+4[white]"	""	"1080"	""	""	""	""	""	
"401084"	"天之重斩-等级增加"	""	"skill2,tiaopi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"108"	"0"	"5"	""	"1"	"15"	"401084"	""	"[green]天之重斩[white]技能等级[green]+5[white]"	""	"1080"	""	""	""	""	""	
"401090"	"血圆斩-等级增加"	""	"skill2,shixueyazhi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"109"	"0"	"1"	""	"1"	"15"	"401090"	""	"[green]血圆斩[white]技能等级[green]+1[white]"	""	"1090"	""	""	""	""	""	
"401091"	"血圆斩-等级增加"	""	"skill2,shixueyazhi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"109"	"0"	"2"	""	"1"	"15"	"401091"	""	"[green]血圆斩[white]技能等级[green]+2[white]"	""	"1090"	""	""	""	""	""	
"401092"	"血圆斩-等级增加"	""	"skill2,shixueyazhi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"109"	"0"	"3"	""	"1"	"15"	"401092"	""	"[green]血圆斩[white]技能等级[green]+3[white]"	""	"1090"	""	""	""	""	""	
"401093"	"血圆斩-等级增加"	""	"skill2,shixueyazhi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"109"	"0"	"4"	""	"1"	"15"	"401093"	""	"[green]血圆斩[white]技能等级[green]+4[white]"	""	"1090"	""	""	""	""	""	
"401094"	"血圆斩-等级增加"	""	"skill2,shixueyazhi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"109"	"0"	"5"	""	"1"	"15"	"401094"	""	"[green]血圆斩[white]技能等级[green]+5[white]"	""	"1090"	""	""	""	""	""	
"401100"	"修罗之怒-等级增加"	""	"skill2,liedi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"110"	"0"	"1"	""	"1"	"15"	"401100"	""	"[green]修罗之怒[white]技能等级[green]+1[white]"	""	"1100"	""	""	""	""	""	
"401101"	"修罗之怒-等级增加"	""	"skill2,liedi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"110"	"0"	"2"	""	"1"	"15"	"401101"	""	"[green]修罗之怒[white]技能等级[green]+2[white]"	""	"1100"	""	""	""	""	""	
"401102"	"修罗之怒-等级增加"	""	"skill2,liedi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"110"	"0"	"3"	""	"1"	"15"	"401102"	""	"[green]修罗之怒[white]技能等级[green]+3[white]"	""	"1100"	""	""	""	""	""	
"401103"	"修罗之怒-等级增加"	""	"skill2,liedi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"110"	"0"	"4"	""	"1"	"15"	"401103"	""	"[green]修罗之怒[white]技能等级[green]+4[white]"	""	"1100"	""	""	""	""	""	
"401104"	"修罗之怒-等级增加"	""	"skill2,liedi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"110"	"0"	"5"	""	"1"	"15"	"401104"	""	"[green]修罗之怒[white]技能等级[green]+5[white]"	""	"1100"	""	""	""	""	""	
"401110"	"无限战意-等级增加"	""	"skill2,nuhou"	"dragon_tianfu_2013.10,dengjizengjia_l"	"111"	"0"	"1"	""	"1"	"15"	"401110"	""	"[green]无限战意[white]技能等级[green]+1[white]"	""	"1110"	""	""	""	""	""	
"401111"	"无限战意-等级增加"	""	"skill2,nuhou"	"dragon_tianfu_2013.10,dengjizengjia_l"	"111"	"0"	"2"	""	"1"	"15"	"401111"	""	"[green]无限战意[white]技能等级[green]+2[white]"	""	"1110"	""	""	""	""	""	
"401112"	"无限战意-等级增加"	""	"skill2,nuhou"	"dragon_tianfu_2013.10,dengjizengjia_l"	"111"	"0"	"3"	""	"1"	"15"	"401112"	""	"[green]无限战意[white]技能等级[green]+3[white]"	""	"1110"	""	""	""	""	""	
"401113"	"无限战意-等级增加"	""	"skill2,nuhou"	"dragon_tianfu_2013.10,dengjizengjia_l"	"111"	"0"	"4"	""	"1"	"15"	"401113"	""	"[green]无限战意[white]技能等级[green]+4[white]"	""	"1110"	""	""	""	""	""	
"401114"	"无限战意-等级增加"	""	"skill2,nuhou"	"dragon_tianfu_2013.10,dengjizengjia_l"	"111"	"0"	"5"	""	"1"	"15"	"401114"	""	"[green]无限战意[white]技能等级[green]+5[white]"	""	"1110"	""	""	""	""	""	
"401120"	"烈焰裁决-等级增加"	""	"skill3,zhongkan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"112"	"0"	"1"	""	"1"	"15"	"401120"	""	"[green]烈焰裁决[white]技能等级[green]+1[white]"	""	"1120"	""	""	""	""	""	
"401121"	"烈焰裁决-等级增加"	""	"skill3,zhongkan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"112"	"0"	"2"	""	"1"	"15"	"401121"	""	"[green]烈焰裁决[white]技能等级[green]+2[white]"	""	"1120"	""	""	""	""	""	
"401122"	"烈焰裁决-等级增加"	""	"skill3,zhongkan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"112"	"0"	"3"	""	"1"	"15"	"401122"	""	"[green]烈焰裁决[white]技能等级[green]+3[white]"	""	"1120"	""	""	""	""	""	
"401123"	"烈焰裁决-等级增加"	""	"skill3,zhongkan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"112"	"0"	"4"	""	"1"	"15"	"401123"	""	"[green]烈焰裁决[white]技能等级[green]+4[white]"	""	"1120"	""	""	""	""	""	
"401124"	"烈焰裁决-等级增加"	""	"skill3,zhongkan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"112"	"0"	"5"	""	"1"	"15"	"401124"	""	"[green]烈焰裁决[white]技能等级[green]+5[white]"	""	"1120"	""	""	""	""	""	
"401130"	"光之盾-等级增加"	""	"skill2,guangzhidun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"113"	"0"	"1"	""	"1"	"15"	"401130"	""	"[green]光之盾[white]技能等级[green]+1[white]"	""	"1130"	""	""	""	""	""	
"401131"	"光之盾-等级增加"	""	"skill2,guangzhidun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"113"	"0"	"2"	""	"1"	"15"	"401131"	""	"[green]光之盾[white]技能等级[green]+2[white]"	""	"1130"	""	""	""	""	""	
"401132"	"光之盾-等级增加"	""	"skill2,guangzhidun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"113"	"0"	"3"	""	"1"	"15"	"401132"	""	"[green]光之盾[white]技能等级[green]+3[white]"	""	"1130"	""	""	""	""	""	
"401133"	"光之盾-等级增加"	""	"skill2,guangzhidun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"113"	"0"	"4"	""	"1"	"15"	"401133"	""	"[green]光之盾[white]技能等级[green]+4[white]"	""	"1130"	""	""	""	""	""	
"401134"	"光之盾-等级增加"	""	"skill2,guangzhidun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"113"	"0"	"5"	""	"1"	"15"	"401134"	""	"[green]光之盾[white]技能等级[green]+5[white]"	""	"1130"	""	""	""	""	""	
"401140"	"无双连斩-等级增加"	""	"skill2,wudizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"114"	"0"	"1"	""	"1"	"15"	"401140"	""	"[green]无双连斩[white]技能等级[green]+1[white]"	""	"1140"	""	""	""	""	""	
"401141"	"无双连斩-等级增加"	""	"skill2,wudizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"114"	"0"	"2"	""	"1"	"15"	"401141"	""	"[green]无双连斩[white]技能等级[green]+2[white]"	""	"1140"	""	""	""	""	""	
"401142"	"无双连斩-等级增加"	""	"skill2,wudizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"114"	"0"	"3"	""	"1"	"15"	"401142"	""	"[green]无双连斩[white]技能等级[green]+3[white]"	""	"1140"	""	""	""	""	""	
"401143"	"无双连斩-等级增加"	""	"skill2,wudizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"114"	"0"	"4"	""	"1"	"15"	"401143"	""	"[green]无双连斩[white]技能等级[green]+4[white]"	""	"1140"	""	""	""	""	""	
"401144"	"无双连斩-等级增加"	""	"skill2,wudizhan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"114"	"0"	"5"	""	"1"	"15"	"401144"	""	"[green]无双连斩[white]技能等级[green]+5[white]"	""	"1140"	""	""	""	""	""	
"402000"	"淬毒箭-等级增加"	""	"skill2,dujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"200"	"0"	"1"	""	"2"	"15"	"402000"	""	"[green]淬毒箭[white]技能等级[green]+1[white]"	""	"2000"	""	""	""	""	""	
"402001"	"淬毒箭-等级增加"	""	"skill2,dujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"200"	"0"	"2"	""	"2"	"15"	"402001"	""	"[green]淬毒箭[white]技能等级[green]+2[white]"	""	"2000"	""	""	""	""	""	
"402002"	"淬毒箭-等级增加"	""	"skill2,dujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"200"	"0"	"3"	""	"2"	"15"	"402002"	""	"[green]淬毒箭[white]技能等级[green]+3[white]"	""	"2000"	""	""	""	""	""	
"402003"	"淬毒箭-等级增加"	""	"skill2,dujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"200"	"0"	"4"	""	"2"	"15"	"402003"	""	"[green]淬毒箭[white]技能等级[green]+4[white]"	""	"2000"	""	""	""	""	""	
"402004"	"淬毒箭-等级增加"	""	"skill2,dujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"200"	"0"	"5"	""	"2"	"15"	"402004"	""	"[green]淬毒箭[white]技能等级[green]+5[white]"	""	"2000"	""	""	""	""	""	
"402010"	"爆裂弹-等级增加"	""	"skill2,shoulei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"201"	"0"	"1"	""	"2"	"15"	"402010"	""	"[green]爆裂弹[white]技能等级[green]+1[white]"	""	"2010"	""	""	""	""	""	
"402011"	"爆裂弹-等级增加"	""	"skill2,shoulei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"201"	"0"	"2"	""	"2"	"15"	"402011"	""	"[green]爆裂弹[white]技能等级[green]+2[white]"	""	"2010"	""	""	""	""	""	
"402012"	"爆裂弹-等级增加"	""	"skill2,shoulei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"201"	"0"	"3"	""	"2"	"15"	"402012"	""	"[green]爆裂弹[white]技能等级[green]+3[white]"	""	"2010"	""	""	""	""	""	
"402013"	"爆裂弹-等级增加"	""	"skill2,shoulei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"201"	"0"	"4"	""	"2"	"15"	"402013"	""	"[green]爆裂弹[white]技能等级[green]+4[white]"	""	"2010"	""	""	""	""	""	
"402014"	"爆裂弹-等级增加"	""	"skill2,shoulei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"201"	"0"	"5"	""	"2"	"15"	"402014"	""	"[green]爆裂弹[white]技能等级[green]+5[white]"	""	"2010"	""	""	""	""	""	
"402020"	"死亡标记-等级增加"	""	"skill2,siwangbiaoji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"202"	"0"	"1"	""	"2"	"15"	"402020"	""	"[green]死亡标记[white]技能等级[green]+1[white]"	""	"2020"	""	""	""	""	""	
"402021"	"死亡标记-等级增加"	""	"skill2,siwangbiaoji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"202"	"0"	"2"	""	"2"	"15"	"402021"	""	"[green]死亡标记[white]技能等级[green]+2[white]"	""	"2020"	""	""	""	""	""	
"402022"	"死亡标记-等级增加"	""	"skill2,siwangbiaoji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"202"	"0"	"3"	""	"2"	"15"	"402022"	""	"[green]死亡标记[white]技能等级[green]+3[white]"	""	"2020"	""	""	""	""	""	
"402023"	"死亡标记-等级增加"	""	"skill2,siwangbiaoji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"202"	"0"	"4"	""	"2"	"15"	"402023"	""	"[green]死亡标记[white]技能等级[green]+4[white]"	""	"2020"	""	""	""	""	""	
"402024"	"死亡标记-等级增加"	""	"skill2,siwangbiaoji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"202"	"0"	"5"	""	"2"	"15"	"402024"	""	"[green]死亡标记[white]技能等级[green]+5[white]"	""	"2020"	""	""	""	""	""	
"402030"	"冰封散射-等级增加"	""	"skill2,duochongsheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"203"	"0"	"1"	""	"2"	"15"	"402030"	""	"[green]冰封散射[white]技能等级[green]+1[white]"	""	"2030"	""	""	""	""	""	
"402031"	"冰封散射-等级增加"	""	"skill2,duochongsheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"203"	"0"	"2"	""	"2"	"15"	"402031"	""	"[green]冰封散射[white]技能等级[green]+2[white]"	""	"2030"	""	""	""	""	""	
"402032"	"冰封散射-等级增加"	""	"skill2,duochongsheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"203"	"0"	"3"	""	"2"	"15"	"402032"	""	"[green]冰封散射[white]技能等级[green]+3[white]"	""	"2030"	""	""	""	""	""	
"402033"	"冰封散射-等级增加"	""	"skill2,duochongsheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"203"	"0"	"4"	""	"2"	"15"	"402033"	""	"[green]冰封散射[white]技能等级[green]+4[white]"	""	"2030"	""	""	""	""	""	
"402034"	"冰封散射-等级增加"	""	"skill2,duochongsheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"203"	"0"	"5"	""	"2"	"15"	"402034"	""	"[green]冰封散射[white]技能等级[green]+5[white]"	""	"2030"	""	""	""	""	""	
"402040"	"元素箭-等级增加"	""	"skill2,yuansujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"204"	"0"	"1"	""	"2"	"15"	"402040"	""	"[green]元素箭[white]技能等级[green]+1[white]"	""	"2040"	""	""	""	""	""	
"402041"	"元素箭-等级增加"	""	"skill2,yuansujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"204"	"0"	"2"	""	"2"	"15"	"402041"	""	"[green]元素箭[white]技能等级[green]+2[white]"	""	"2040"	""	""	""	""	""	
