"刷新id"	"刷新方式（0：慢出可重生1：慢出不重生2：快出可重生3：快出不重生4：重复出生）"	"随机/顺序（0：随机1：顺序）"	"刷新间隔下限（单位：ms）"	"刷新间隔上限（单位：ms）"	"NPCID（刷新了什么NPC)"	"入口点(出生在哪个点)"	"层数（0-2147483647）"	"刷新缘由（0:场景创建,1:触发器）"	"刷新数量"	"随机角度左偏（单位：度）"	"随机角度右偏（单位：度）"	"随机距离"	"造物组"	"组群(仇恨连接)"	"组群Add"	"服务器控制按时间刷新开始时间"	"服务器控制按时间刷新结束时间"	"空闲移动0=无1=巡逻2=游荡3=组巡逻"	"巡逻点1"	"巡逻点2"	"巡逻点3"	"游荡距离"	"游荡休息时间（单位：ms）"	"出生脚本"	"出生表现"	"死亡脚本"	"掩码0x01=玩家死亡后重刷"	
"id"	"spawnType"	"spawnOrder"	"spawnTimeMin"	"spawnTimeMax"	"npcIDs"	"spawnPoint"	"layerid"	"spawnCause"	"num"	"randomAngleLeft"	"randomAngleRight"	"randomDistanceMax"	"creatureGroup"	"groupID"	"group_add"	"servSpawnStartTime"	"servSpawnEndTime"	"idleMotionType"	"patrol_1"	"patrol_2"	"patrol_3"	"wanderDistance"	"wanderRestTime"	"spawnScript"	"spawn_action"	"dead_script"	"flags"	
"int"	"int"	"int"	"int"	"int"	"int[]"	"string"	"int"	"int"	"int"	"int"	"int"	"float"	"int"	"int"	"bool"	"string"	"string"	"int"	"string"	"string"	"string"	"float"	"int[2]"	"string"	"int"	"string"	"int"	
"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"s"	"cs"	"cs"	"cs"	"cs"	"cs"	"s"	"cs"	"s"	"cs"	"cs"	"s"	"s"	"s"	"s"	"s"	"cs"	"s"	"cs"	"s"	"s"	
"374040047"	"3"	"1"	"1"	"200"	"21754"	"scn37404_1team9_3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"17"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374040048"	"3"	"1"	"1"	"200"	"21755"	"scn37404_1team9_4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"17"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374040049"	"3"	"1"	"1"	"200"	"21755"	"scn37404_1team9_5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"17"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374040050"	"3"	"1"	"1"	"200"	"21754"	"scn37404_1team10"	""	"0"	"8"	"0"	"0"	"0.000000"	"0"	"18"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374040051"	"3"	"1"	"1"	"200"	"21754"	"scn37404_1team11"	""	"0"	"8"	"0"	"0"	"0.000000"	"0"	"19"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374040052"	"3"	"1"	"1"	"200"	"21754"	"scn37404_1team20"	""	"1"	"6"	"0"	"0"	"0.000000"	"0"	"20"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374040053"	"3"	"1"	"1"	"200"	"21754"	"scn37404_1team21"	""	"1"	"6"	"0"	"0"	"0.000000"	"0"	"21"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374040054"	"3"	"1"	"1"	"200"	"21754"	"scn37404_1team22"	""	"1"	"6"	"0"	"0"	"0.000000"	"0"	"22"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374040055"	"3"	"1"	"1"	"200"	"21754"	"scn37404_1team30"	""	"1"	"8"	"0"	"0"	"0.000000"	"0"	"23"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050001"	"3"	"1"	"1"	"200"	"21804"	"scn37405_1_team1_j"	""	"0"	"3"	"0"	"0"	"0.000000"	"0"	"1"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050002"	"3"	"1"	"1"	"200"	"21805"	"scn37405_1_team1_y"	""	"0"	"2"	"0"	"0"	"0.000000"	"0"	"1"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050003"	"3"	"1"	"1"	"200"	"21806"	"scn37405_1_team1_d"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050004"	"3"	"1"	"1"	"200"	"21805"	"scn37405_1_team2_y"	""	"0"	"2"	"0"	"0"	"0.000000"	"0"	"2"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050005"	"3"	"1"	"1"	"200"	"21804"	"scn37405_1_team2_j"	""	"0"	"3"	"0"	"0"	"0.000000"	"0"	"2"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050006"	"3"	"1"	"1"	"200"	"21804"	"scn37405_1_team3_j"	""	"0"	"3"	"0"	"0"	"0.000000"	"0"	"3"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050007"	"3"	"1"	"1"	"200"	"21805"	"scn37405_1_team3_y"	""	"0"	"2"	"0"	"0"	"0.000000"	"0"	"3"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050008"	"3"	"1"	"1"	"200"	"21807"	"scn37405_1_team3_d"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050009"	"3"	"1"	"1"	"200"	"21808"	"scn37405_1_team2_d"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050010"	"3"	"1"	"1"	"200"	"21807"	"scn37405_1_team4_d"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050011"	"3"	"1"	"1"	"200"	"21805"	"scn37405_1_team4_y"	""	"0"	"2"	"0"	"0"	"0.000000"	"0"	"4"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050012"	"3"	"1"	"1"	"200"	"21804"	"scn37405_1_team4_j"	""	"0"	"3"	"0"	"0"	"0.000000"	"0"	"4"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050013"	"3"	"1"	"1"	"200"	"21808"	"scn37405_1_team5_d"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050014"	"3"	"1"	"1"	"200"	"21804"	"scn37405_1_team5_j"	""	"0"	"3"	"0"	"0"	"0.000000"	"0"	"5"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050015"	"3"	"1"	"1"	"200"	"21805"	"scn37405_1_team5_y"	""	"0"	"2"	"0"	"0"	"0.000000"	"0"	"5"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050016"	"3"	"1"	"1"	"200"	"21805"	"scn37405_1_team6_y"	""	"0"	"2"	"0"	"0"	"0.000000"	"0"	"6"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050017"	"3"	"1"	"1"	"200"	"21804"	"scn37405_1_team6_j"	""	"0"	"3"	"0"	"0"	"0.000000"	"0"	"6"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050018"	"3"	"1"	"1"	"200"	"21807"	"scn37405_1_team6_d"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050019"	"3"	"1"	"1"	"200"	"21806"	"scn37405_0_team0_d"	""	"0"	"2"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050020"	"3"	"1"	"1"	"200"	"21804"	"scn37405_0_team0_j"	""	"0"	"6"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050021"	"3"	"1"	"1"	"200"	"21810"	"scn37405_0_team1_j"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"7"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050022"	"3"	"1"	"1"	"200"	"21811"	"scn37405_0_team2_j"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"7"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050023"	"3"	"1"	"1"	"200"	"21812"	"scn37405_0_team3_j"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"7"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050024"	"3"	"1"	"1"	"200"	"21806"	"scn37405_2_team1_d"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050025"	"3"	"1"	"1"	"200"	"21804"	"scn37405_2_team1_j"	""	"1"	"3"	"0"	"0"	"0.000000"	"0"	"8"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050026"	"3"	"1"	"1"	"200"	"21805"	"scn37405_2_team1_y"	""	"1"	"2"	"0"	"0"	"0.000000"	"0"	"8"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050027"	"3"	"1"	"1"	"200"	"21805"	"scn37405_2_team2_y"	""	"1"	"2"	"0"	"0"	"0.000000"	"0"	"9"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050028"	"3"	"1"	"1"	"200"	"21804"	"scn37405_2_team2_j"	""	"1"	"3"	"0"	"0"	"0.000000"	"0"	"9"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050029"	"3"	"1"	"1"	"200"	"21807"	"scn37405_2_team2_d"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050030"	"3"	"1"	"1"	"200"	"21808"	"scn37405_2_team3_d"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050031"	"3"	"1"	"1"	"200"	"21804"	"scn37405_2_team3_j"	""	"1"	"3"	"0"	"0"	"0.000000"	"0"	"10"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050032"	"3"	"1"	"1"	"200"	"21805"	"scn37405_2_team3_y"	""	"1"	"2"	"0"	"0"	"0.000000"	"0"	"10"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050033"	"3"	"1"	"1"	"200"	"21809"	"scn37405_2_team4_d"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050034"	"3"	"1"	"1"	"200"	"21805"	"scn37405_2_team4_y"	""	"1"	"2"	"0"	"0"	"0.000000"	"0"	"11"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050035"	"3"	"1"	"1"	"200"	"21804"	"scn37405_2_team4_j"	""	"1"	"3"	"0"	"0"	"0.000000"	"0"	"11"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050036"	"3"	"1"	"1"	"200"	"21804"	"scn37405_3_team1_j"	""	"1"	"3"	"0"	"0"	"0.000000"	"0"	"12"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050037"	"3"	"1"	"1"	"200"	"21805"	"scn37405_3_team1_y"	""	"1"	"2"	"0"	"0"	"0.000000"	"0"	"12"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050038"	"3"	"1"	"1"	"200"	"21807"	"scn37405_3_team1_d"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050039"	"3"	"1"	"1"	"200"	"21808"	"scn37405_3_team2_d"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050040"	"3"	"1"	"1"	"200"	"21805"	"scn37405_3_team2_y"	""	"1"	"2"	"0"	"0"	"0.000000"	"0"	"13"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050041"	"3"	"1"	"1"	"200"	"21804"	"scn37405_3_team2_j"	""	"1"	"3"	"0"	"0"	"0.000000"	"0"	"13"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050042"	"3"	"1"	"1"	"200"	"21804"	"scn37405_3_team3_j"	""	"1"	"3"	"0"	"0"	"0.000000"	"0"	"14"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050043"	"3"	"1"	"1"	"200"	"21805"	"scn37405_3_team3_y"	""	"1"	"2"	"0"	"0"	"0.000000"	"0"	"14"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050044"	"3"	"1"	"1"	"200"	"21806"	"scn37405_3_team3_d"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050045"	"3"	"1"	"1"	"200"	"21803"	"scn37405_3_boss"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"45"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050046"	"3"	"1"	"1"	"200"	"21810"	"scn37405_3_bossx_1"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"15"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050047"	"3"	"1"	"1"	"200"	"21811"	"scn37405_3_bossx_2"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"15"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374050048"	"3"	"1"	"1"	"200"	"21812"	"scn37405_3_bossx_3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"15"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110001"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team1j_1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"1"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110002"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team1j_2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"1"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110003"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team1j_3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"1"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110004"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team1y_4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"1"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110005"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team1y_5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"1"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110006"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team2y_5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"2"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110007"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team2y_4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"2"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110008"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team2j_3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"2"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110009"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team2j_2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"2"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110010"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team2j_1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"2"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110011"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team3j_1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"3"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110012"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team3j_2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"3"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110013"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team3j_3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"3"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110014"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team3y_4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"3"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110015"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team3y_5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"3"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110016"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team4y_5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"4"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110017"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team4y_4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"4"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110018"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team4j_3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"4"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110019"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team4j_2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"4"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110020"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team4j_1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"4"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110021"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team5y_5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"5"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110022"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team5j_1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"5"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110023"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team5j_2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"5"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110024"	"3"	"1"	"1"	"200"	"121461"	"scn37411_1team5j_3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"5"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110025"	"3"	"1"	"1"	"200"	"121462"	"scn37411_1team5y_4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"5"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110026"	"3"	"1"	"1"	"200"	"121461"	"scn37411_2team1j_3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"6"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110027"	"3"	"1"	"1"	"200"	"121462"	"scn37411_2team1y_5"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"6"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110028"	"3"	"1"	"1"	"200"	"121462"	"scn37411_2team1y_4"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"6"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110029"	"3"	"1"	"1"	"200"	"121461"	"scn37411_2team1j_2"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"6"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110030"	"3"	"1"	"1"	"200"	"121461"	"scn37411_2team1j_1"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"6"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110031"	"3"	"1"	"1"	"200"	"121466"	"scn37411_2team2j_1"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"7"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110032"	"3"	"1"	"1"	"200"	"121466"	"scn37411_2team2j_2"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"7"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110033"	"3"	"1"	"1"	"200"	"121466"	"scn37411_2team2j_3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"7"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110034"	"3"	"1"	"1"	"200"	"121466"	"scn37411_2team2j_4"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"7"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110035"	"3"	"1"	"1"	"200"	"121466"	"scn37411_2team2j_5"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"7"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110036"	"3"	"1"	"1"	"200"	"121462"	"scn37411_2team3j_5"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"8"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110037"	"3"	"1"	"1"	"200"	"121462"	"scn37411_2team3j_4"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"8"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110038"	"3"	"1"	"1"	"200"	"121461"	"scn37411_2team3j_3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"8"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110039"	"3"	"1"	"1"	"200"	"121461"	"scn37411_2team3j_2"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"8"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110040"	"3"	"1"	"1"	"200"	"121461"	"scn37411_2team3j_1"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"8"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110041"	"3"	"1"	"1"	"200"	"121461"	"scn37411_2team4j_1"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"9"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110042"	"3"	"1"	"1"	"200"	"121461"	"scn37411_2team4j_2"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"9"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110043"	"3"	"1"	"1"	"200"	"121461"	"scn37411_2team4j_3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"9"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110044"	"3"	"1"	"1"	"200"	"121462"	"scn37411_2team4j_4"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"9"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110045"	"3"	"1"	"1"	"200"	"121462"	"scn37411_2team4j_5"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"9"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110046"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team1j_1"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"10"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110047"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team1j_2"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"10"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110048"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team1j_3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"10"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110049"	"3"	"1"	"1"	"200"	"121462"	"scn37411_3team1j_4"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"10"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110050"	"3"	"1"	"1"	"200"	"121462"	"scn37411_3team1j_5"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"10"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110051"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team2j_1"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"11"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110052"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team2j_2"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"11"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110053"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team2j_3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"11"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110054"	"3"	"1"	"1"	"200"	"121462"	"scn37411_3team2j_4"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"11"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110055"	"3"	"1"	"1"	"200"	"121462"	"scn37411_3team2j_5"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"11"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110056"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team3j_1"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"12"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110057"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team3j_2"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"12"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110058"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team3j_3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"12"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110059"	"3"	"1"	"1"	"200"	"121462"	"scn37411_3team3j_4"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"12"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110060"	"3"	"1"	"1"	"200"	"121462"	"scn37411_3team3j_5"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"12"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110061"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team4j_1"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"13"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110062"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team4j_2"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"13"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
"374110063"	"3"	"1"	"1"	"200"	"121461"	"scn37411_3team4j_3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"13"	"1"	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	
