"怪物唯一ID"	"地图ID"	"位置标识"	"位置X坐标"	"位置Y坐标"	"位置Z坐标"	"初始朝向(Z为正方向的旋转度数)"	
"10060060"	"1006"	"scn1006_guai_yezhu1"	"158.530000"	"49.281390"	"276.100000"	"81.713910"	""	""	""	
"10060061"	"1006"	"scn1006_guai_yezhu1"	"161.280000"	"49.700000"	"282.840000"	"81.713910"	""	""	""	
"10060062"	"1006"	"scn1006_guai_yezhu1"	"161.280000"	"49.700000"	"285.850000"	"81.713910"	""	""	""	
"10060063"	"1006"	"scn1006_guai_yezhu1"	"155.490000"	"49.281390"	"275.350000"	"81.713910"	""	""	""	
"10060064"	"1006"	"scn1006_guai_yezhu1"	"158.690000"	"50.410000"	"287.890000"	"81.713910"	""	""	""	
"10060065"	"1006"	"scn1006_guai_yezhu1"	"161.890000"	"50.170000"	"287.810000"	"81.713910"	""	""	""	
"10060066"	"1006"	"scn1006_guai_xuehu1"	"154.617600"	"43.850000"	"246.220000"	"0.000000"	""	""	""	
"10060067"	"1006"	"scn1006_guai_xuehu1"	"154.617600"	"43.390000"	"243.300000"	"0.000000"	""	""	""	
"10060068"	"1006"	"scn1006_guai_xuehu1"	"154.617600"	"44.250000"	"249.440000"	"0.000000"	""	""	""	
"10060069"	"1006"	"scn1006_guai_xuehu1"	"151.340000"	"43.390000"	"246.220000"	"0.000000"	""	""	""	
"10060070"	"1006"	"scn1006_guai_xuehu1"	"151.340000"	"43.390000"	"243.000000"	"0.000000"	""	""	""	
"10060071"	"1006"	"scn1006_guai_xuehu1"	"151.340000"	"43.390000"	"248.940000"	"0.000000"	""	""	""	
"10060072"	"1006"	"scn1006_guai_xuehu1"	"154.617600"	"43.390000"	"240.140000"	"0.000000"	""	""	""	
"10060073"	"1006"	"scn1006_guai_xuehu1"	"156.910000"	"44.060000"	"246.220000"	"0.000000"	""	""	""	
"10060074"	"1006"	"scn1006_guai_xuehu1"	"156.780000"	"44.740000"	"249.440000"	"0.000000"	""	""	""	
"10060075"	"1006"	"scn1006_guai_xuehu1"	"156.780000"	"45.620000"	"252.730000"	"0.000000"	""	""	""	
"10060076"	"1006"	"scn1006_guai_xuehu1"	"157.470000"	"42.900000"	"240.140000"	"0.000000"	""	""	""	
"10060077"	"1006"	"scn1006_guai_xuehu1"	"157.470000"	"43.550000"	"242.880000"	"0.000000"	""	""	""	
"10060078"	"1006"	"scn1006_guai_xuehu1"	"156.180000"	"42.520000"	"237.350000"	"0.000000"	""	""	""	
"10060079"	"1006"	"scn1006_guai_xuehu1"	"159.600000"	"44.670000"	"249.440000"	"0.000000"	""	""	""	
"10060080"	"1006"	"scn1006_guai_xuehu1"	"158.870000"	"44.060000"	"246.220000"	"0.000000"	""	""	""	
"10060081"	"1006"	"scn1006_guai_yunjindizi1"	"159.920000"	"40.419450"	"212.947700"	"0.000000"	""	""	""	
"10060082"	"1006"	"scn1006_guai_yunjindizi1"	"159.560000"	"40.419450"	"215.550000"	"0.000000"	""	""	""	
"10060083"	"1006"	"scn1006_guai_yunjindizi1"	"159.740000"	"40.419450"	"219.090000"	"0.000000"	""	""	""	
"10060084"	"1006"	"scn1006_guai_yunjindizi1"	"162.670000"	"40.419450"	"220.210000"	"0.000000"	""	""	""	
"10060085"	"1006"	"scn1006_guai_yunjindizi1"	"160.400000"	"40.580000"	"210.150000"	"0.000000"	""	""	""	
"10060086"	"1006"	"scn1006_guai_yunjindizi1"	"160.020000"	"40.890000"	"222.870000"	"0.000000"	""	""	""	
"10060087"	"1006"	"scn1006_guai_yunjindizi1"	"163.140000"	"40.419450"	"213.220000"	"0.000000"	""	""	""	
"10060088"	"1006"	"scn1006_guai_yunjindizi1"	"163.210000"	"40.370000"	"210.150000"	"0.000000"	""	""	""	
"10060089"	"1006"	"scn1006_guai_yunjindizi1"	"162.610000"	"40.419450"	"216.400000"	"0.000000"	""	""	""	
"10060090"	"1006"	"scn1006_guai_yunjindizi1"	"165.920000"	"40.000000"	"210.150000"	"0.000000"	""	""	""	
"10060091"	"1006"	"scn1006_guai_yunjindizi1"	"166.100000"	"40.260000"	"213.220000"	"0.000000"	""	""	""	
"10060092"	"1006"	"scn1006_guai_yunjindizi1"	"164.870000"	"40.640000"	"216.400000"	"0.000000"	""	""	""	
"10060093"	"1006"	"scn1006_guai_yunjindizi1"	"164.790000"	"40.419450"	"220.210000"	"0.000000"	""	""	""	
"10060094"	"1006"	"scn1006_guai_yunjindizi1"	"165.920000"	"39.570000"	"207.260000"	"0.000000"	""	""	""	
"10060095"	"1006"	"scn1006_guai_yunjindizi1"	"168.920000"	"38.650000"	"205.320000"	"0.000000"	""	""	""	
"10060096"	"1006"	"scn1006_npc_zhugeqing1"	"188.580200"	"33.409270"	"197.670900"	"0.000000"	""	""	""	
"10060097"	"1006"	"scn1006_npc_zhugefeng1"	"204.582100"	"29.574580"	"201.072700"	"168.240800"	""	""	""	
"10060098"	"1006"	"scn1006_npc_xiaoyiming2"	"239.450000"	"15.308570"	"182.000000"	"50.517390"	""	""	""	
"10060099"	"1006"	"scn1006_npc_ouyangyu2"	"253.659600"	"15.317990"	"181.798300"	"301.413000"	""	""	""	
"10060100"	"1006"	"scn1006_npc_jisi1"	"251.815200"	"15.015490"	"175.534900"	"324.663100"	""	""	""	
"10060101"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"263.606800"	"15.015580"	"173.402500"	"0.000000"	""	""	""	
"10060102"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"246.490000"	"15.009240"	"126.630000"	"0.000000"	""	""	""	
"10060103"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"259.860000"	"15.015580"	"173.402500"	"0.000000"	""	""	""	
"10060104"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"256.480000"	"15.015580"	"160.770000"	"0.000000"	""	""	""	
"10060105"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"256.480000"	"15.015580"	"170.480000"	"0.000000"	""	""	""	
"10060106"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"256.480000"	"15.015580"	"167.340000"	"0.000000"	""	""	""	
"10060107"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"256.480000"	"15.015580"	"163.900000"	"0.000000"	""	""	""	
"10060108"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"256.480000"	"15.015580"	"173.402500"	"0.000000"	""	""	""	
"10060109"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"263.606800"	"15.015580"	"160.010000"	"0.000000"	""	""	""	
"10060110"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"263.606800"	"15.015580"	"169.570000"	"0.000000"	""	""	""	
"10060111"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"263.606800"	"15.015580"	"166.370000"	"0.000000"	""	""	""	
"10060112"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"263.606800"	"15.015580"	"162.750000"	"0.000000"	""	""	""	
"10060113"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"259.860000"	"15.015580"	"160.300000"	"0.000000"	""	""	""	
"10060114"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"259.860000"	"15.015580"	"162.550000"	"0.000000"	""	""	""	
"10060115"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"259.860000"	"15.015580"	"166.320000"	"0.000000"	""	""	""	
"10060116"	"1006"	"scn1006_guai_qianqiuchengshouwei1"	"259.860000"	"15.015580"	"169.660000"	"0.000000"	""	""	""	
"10060117"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"246.490000"	"15.009240"	"129.190000"	"0.000000"	""	""	""	
"10060118"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"246.490000"	"15.009240"	"132.270000"	"0.000000"	""	""	""	
"10060119"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"243.610000"	"15.009240"	"126.630000"	"0.000000"	""	""	""	
"10060120"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"241.040000"	"15.009240"	"126.630000"	"0.000000"	""	""	""	
"10060121"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"237.380000"	"15.009240"	"126.630000"	"0.000000"	""	""	""	
"10060122"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"233.870000"	"15.009240"	"126.630000"	"0.000000"	""	""	""	
"10060123"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"234.400000"	"15.009240"	"129.460000"	"0.000000"	""	""	""	
"10060124"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"240.470000"	"15.009240"	"129.460000"	"0.000000"	""	""	""	
"10060125"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"237.290000"	"15.009240"	"129.460000"	"0.000000"	""	""	""	
"10060126"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"243.390000"	"15.009240"	"129.460000"	"0.000000"	""	""	""	
"10060127"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"243.390000"	"15.009240"	"132.100000"	"0.000000"	""	""	""	
"10060128"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"240.360000"	"15.009240"	"132.100000"	"0.000000"	""	""	""	
"10060129"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"237.640000"	"15.009240"	"132.100000"	"0.000000"	""	""	""	
"10060130"	"1006"	"scn1006_guai_qianqiuchengshibing1"	"234.450000"	"15.009240"	"132.100000"	"0.000000"	""	""	""	
"10060131"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"227.562100"	"15.000950"	"156.869300"	"0.000000"	""	""	""	
"10060132"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"227.562100"	"15.000950"	"154.400000"	"0.000000"	""	""	""	
"10060133"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"227.562100"	"15.000950"	"152.030000"	"0.000000"	""	""	""	
"10060134"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"227.562100"	"15.000950"	"149.590000"	"0.000000"	""	""	""	
"10060135"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"230.030000"	"15.000950"	"149.590000"	"0.000000"	""	""	""	
"10060136"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"232.760000"	"15.000950"	"149.590000"	"0.000000"	""	""	""	
"10060137"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"230.030000"	"15.000950"	"151.890000"	"0.000000"	""	""	""	
"10060138"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"230.030000"	"15.000950"	"154.260000"	"0.000000"	""	""	""	
"10060139"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"230.030000"	"15.000950"	"156.890000"	"0.000000"	""	""	""	
"10060140"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"230.030000"	"15.000950"	"147.360000"	"0.000000"	""	""	""	
"10060141"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"227.520000"	"15.000950"	"147.360000"	"0.000000"	""	""	""	
"10060142"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"224.950000"	"15.000950"	"147.360000"	"0.000000"	""	""	""	
"10060143"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"221.850000"	"15.000950"	"147.360000"	"0.000000"	""	""	""	
"10060144"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"224.950000"	"15.000950"	"145.380000"	"0.000000"	""	""	""	
"10060145"	"1006"	"scn1006_guai_qianqiuchengjisi1"	"227.250000"	"15.000950"	"145.380000"	"0.000000"	""	""	""	
"10060146"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"219.630000"	"14.997280"	"126.663300"	"0.000000"	""	""	""	
"10060147"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"223.080000"	"14.997280"	"126.663300"	"0.000000"	""	""	""	
"10060148"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"225.763600"	"14.997280"	"126.663300"	"0.000000"	""	""	""	
"10060149"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"215.850000"	"14.997280"	"126.663300"	"0.000000"	""	""	""	
"10060150"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"211.950000"	"14.997280"	"126.663300"	"0.000000"	""	""	""	
"10060151"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"225.763600"	"14.997280"	"129.310000"	"0.000000"	""	""	""	
"10060152"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"225.763600"	"14.997280"	"126.663300"	"0.000000"	""	""	""	
"10060153"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"225.763600"	"14.997280"	"132.670000"	"0.000000"	""	""	""	
"10060154"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"219.370000"	"14.997280"	"132.140000"	"0.000000"	""	""	""	
"10060155"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"219.500000"	"14.997280"	"129.310000"	"0.000000"	""	""	""	
"10060156"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"216.260000"	"14.997280"	"129.310000"	"0.000000"	""	""	""	
"10060157"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"212.410000"	"14.997280"	"129.310000"	"0.000000"	""	""	""	
"10060158"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"222.800000"	"14.997280"	"131.770000"	"0.000000"	""	""	""	
"10060159"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"222.800000"	"14.997280"	"129.310000"	"0.000000"	""	""	""	
"10060160"	"1006"	"scn1006_guai_qianqiuchengzhanlang1"	"216.350000"	"14.997280"	"132.140000"	"0.000000"	""	""	""	
"10060161"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"194.781700"	"14.971260"	"125.828700"	"0.000000"	""	""	""	
"10060162"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"192.350000"	"14.971260"	"125.828700"	"0.000000"	""	""	""	
"10060163"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"189.450000"	"14.971260"	"125.828700"	"0.000000"	""	""	""	
"10060164"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"186.490000"	"14.971260"	"125.828700"	"0.000000"	""	""	""	
"10060165"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"182.590000"	"14.971260"	"125.828700"	"0.000000"	""	""	""	
"10060166"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"194.781700"	"14.971260"	"128.880000"	"0.000000"	""	""	""	
"10060167"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"194.781700"	"14.971260"	"131.760000"	"0.000000"	""	""	""	
"10060168"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"192.350000"	"14.971260"	"129.000000"	"0.000000"	""	""	""	
"10060169"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"192.350000"	"14.971260"	"131.450000"	"0.000000"	""	""	""	
"10060170"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"189.450000"	"14.971260"	"128.970000"	"0.000000"	""	""	""	
"10060171"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"189.450000"	"14.971260"	"131.320000"	"0.000000"	""	""	""	
"10060172"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"186.490000"	"14.971260"	"129.310000"	"0.000000"	""	""	""	
"10060173"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"186.490000"	"14.971260"	"131.420000"	"0.000000"	""	""	""	
"10060174"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"182.510000"	"14.971260"	"128.150000"	"0.000000"	""	""	""	
"10060175"	"1006"	"scn1006_guai_qianqiuchengjingbing1"	"182.510000"	"14.971260"	"130.790000"	"0.000000"	""	""	""	
"10060176"	"1006"	"scn1006_caiji_diaocha1"	"200.983400"	"15.170000"	"121.219700"	"0.000000"	""	""	""	
"10060177"	"1006"	"scn1006_caiji_mianju"	"209.087800"	"13.312600"	"111.799800"	"0.000000"	""	""	""	
"10060178"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"212.925000"	"18.360000"	"158.132600"	"0.000000"	""	""	""	
"10060179"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"217.610000"	"18.360000"	"158.132600"	"0.000000"	""	""	""	
"10060180"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"215.380000"	"18.360000"	"158.132600"	"0.000000"	""	""	""	
"10060181"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"220.350000"	"18.360000"	"158.132600"	"0.000000"	""	""	""	
"10060182"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"223.350000"	"18.360000"	"158.132600"	"0.000000"	""	""	""	
"10060183"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"212.925000"	"18.360000"	"151.340000"	"0.000000"	""	""	""	
"10060184"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"212.925000"	"18.360000"	"154.200000"	"0.000000"	""	""	""	
"10060185"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"215.380000"	"18.360000"	"154.330000"	"0.000000"	""	""	""	
"10060186"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"215.380000"	"18.360000"	"151.540000"	"0.000000"	""	""	""	
"10060187"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"217.610000"	"18.360000"	"154.340000"	"0.000000"	""	""	""	
"10060188"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"217.610000"	"18.360000"	"151.380000"	"0.000000"	""	""	""	
"10060189"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"220.350000"	"18.360000"	"154.120000"	"0.000000"	""	""	""	
"10060190"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"220.350000"	"18.360000"	"151.770000"	"0.000000"	""	""	""	
"10060191"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"223.350000"	"18.360000"	"151.980000"	"0.000000"	""	""	""	
"10060192"	"1006"	"scn1006_guai_qianqiuchengshouwei2"	"223.350000"	"18.360000"	"154.680000"	"0.000000"	""	""	""	
"10060193"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"179.826500"	"18.360000"	"156.110300"	"0.000000"	""	""	""	
"10060194"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"181.870000"	"18.360000"	"156.110300"	"0.000000"	""	""	""	
"10060195"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"184.330000"	"18.360000"	"156.110300"	"0.000000"	""	""	""	
"10060196"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"187.230000"	"18.360000"	"156.110300"	"0.000000"	""	""	""	
"10060197"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"190.230000"	"18.360000"	"156.110300"	"0.000000"	""	""	""	
"10060198"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"179.826500"	"18.360000"	"153.640000"	"0.000000"	""	""	""	
"10060199"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"179.826500"	"18.360000"	"150.890000"	"0.000000"	""	""	""	
"10060200"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"182.620000"	"18.360000"	"150.890000"	"0.000000"	""	""	""	
"10060201"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"185.120000"	"18.360000"	"150.890000"	"0.000000"	""	""	""	
"10060202"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"187.680000"	"18.360000"	"150.890000"	"0.000000"	""	""	""	
"10060203"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"190.570000"	"18.360000"	"150.890000"	"0.000000"	""	""	""	
"10060204"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"182.040000"	"18.360000"	"153.640000"	"0.000000"	""	""	""	
"10060205"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"184.340000"	"18.360000"	"153.640000"	"0.000000"	""	""	""	
"10060206"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"187.780000"	"18.360000"	"153.640000"	"0.000000"	""	""	""	
"10060207"	"1006"	"scn1006_guai_qianqiuchengshibing2"	"190.640000"	"18.360000"	"153.640000"	"0.000000"	""	""	""	
"10060208"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"180.211500"	"14.984520"	"147.094400"	"0.000000"	""	""	""	
"10060209"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"182.400000"	"14.984520"	"147.094400"	"0.000000"	""	""	""	
"10060210"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"184.570000"	"14.984520"	"147.094400"	"0.000000"	""	""	""	
"10060211"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"187.070000"	"14.984520"	"147.094400"	"0.000000"	""	""	""	
"10060212"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"189.880000"	"14.984520"	"147.094400"	"0.000000"	""	""	""	
"10060213"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"187.080000"	"14.984520"	"144.410000"	"0.000000"	""	""	""	
"10060214"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"180.211500"	"14.984520"	"141.800000"	"0.000000"	""	""	""	
"10060215"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"182.360000"	"14.984520"	"144.410000"	"0.000000"	""	""	""	
"10060216"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"184.880000"	"14.984520"	"144.410000"	"0.000000"	""	""	""	
"10060217"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"180.211500"	"14.984520"	"144.410000"	"0.000000"	""	""	""	
"10060218"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"189.980000"	"14.984520"	"144.410000"	"0.000000"	""	""	""	
"10060219"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"182.610000"	"14.984520"	"141.800000"	"0.000000"	""	""	""	
"10060220"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"184.910000"	"14.984520"	"141.800000"	"0.000000"	""	""	""	
"10060221"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"187.130000"	"14.984520"	"141.800000"	"0.000000"	""	""	""	
"10060222"	"1006"	"scn1006_guai_qianqiuchengjingbing2"	"190.090000"	"14.984520"	"141.800000"	"0.000000"	""	""	""	
"10060223"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"175.458600"	"14.984820"	"156.950000"	"0.000000"	""	""	""	
"10060224"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"175.458600"	"14.984820"	"154.350000"	"0.000000"	""	""	""	
"10060225"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"175.458600"	"14.984820"	"151.740000"	"0.000000"	""	""	""	
"10060226"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"175.458600"	"14.984820"	"149.100000"	"0.000000"	""	""	""	
"10060227"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"173.460000"	"14.984820"	"156.950000"	"0.000000"	""	""	""	
"10060228"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"173.160000"	"14.984820"	"154.540000"	"0.000000"	""	""	""	
"10060229"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"173.160000"	"14.984820"	"149.560000"	"0.000000"	""	""	""	
"10060230"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"173.160000"	"14.984820"	"152.120000"	"0.000000"	""	""	""	
"10060231"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"169.730000"	"14.984820"	"168.050000"	"0.000000"	""	""	""	
"10060232"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"169.850000"	"14.984820"	"159.170000"	"0.000000"	""	""	""	
"10060233"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"169.940000"	"14.984820"	"162.290000"	"0.000000"	""	""	""	
"10060234"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"169.520000"	"14.984820"	"165.490000"	"0.000000"	""	""	""	
"10060235"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"166.940000"	"14.984820"	"168.050000"	"0.000000"	""	""	""	
"10060236"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"167.110000"	"14.984820"	"164.790000"	"0.000000"	""	""	""	
"10060237"	"1006"	"scn1006_guai_qianqiuchengzhanlang2"	"167.110000"	"14.984820"	"162.360000"	"0.000000"	""	""	""	
"10060238"	"1006"	"scn1006_npc_wangsheng1"	"125.138500"	"11.994150"	"39.330000"	"0.000000"	""	""	""	
"10060239"	"1006"	"scn1006_npc_wanghe1"	"115.037800"	"11.994160"	"39.700000"	"34.956870"	""	""	""	
"10060240"	"1006"	"scn1006_npc_ouyangyu3"	"114.090000"	"11.994150"	"56.070000"	"96.713330"	""	""	""	
"10060241"	"1006"	"scn1006_npc_xiaoyiming3"	"122.203300"	"11.994150"	"68.256170"	"148.450500"	""	""	""	
"10060242"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"248.300000"	"11.900000"	"70.220000"	"0.000000"	""	""	""	
"10060243"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"248.300000"	"11.900000"	"65.220000"	"0.000000"	""	""	""	
"10060244"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"248.300000"	"11.900000"	"67.750000"	"0.000000"	""	""	""	
"10060245"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"248.300000"	"11.900000"	"62.370000"	"0.000000"	""	""	""	
"10060246"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"248.300000"	"11.900000"	"59.170000"	"0.000000"	""	""	""	
"10060247"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"245.060000"	"11.900000"	"65.220000"	"0.000000"	""	""	""	
"10060248"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"245.060000"	"11.900000"	"70.390000"	"0.000000"	""	""	""	
"10060249"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"243.070000"	"11.900000"	"67.710000"	"0.000000"	""	""	""	
"10060250"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"245.060000"	"11.900000"	"60.070000"	"0.000000"	""	""	""	
"10060251"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"245.060000"	"11.900000"	"62.890000"	"0.000000"	""	""	""	
"10060252"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"240.690000"	"11.900000"	"65.220000"	"0.000000"	""	""	""	
"10060253"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"238.640000"	"11.900000"	"67.720000"	"0.000000"	""	""	""	
"10060254"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"241.660000"	"11.900000"	"71.070000"	"0.000000"	""	""	""	
"10060255"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"242.300000"	"11.900000"	"62.550000"	"0.000000"	""	""	""	
"10060256"	"1006"	"scn1006_guai_qianqiuchengshouwei3"	"238.630000"	"11.900000"	"62.550000"	"0.000000"	""	""	""	
"10060257"	"1006"	"scn1006_guai_qianqiuchengshibing3"	"213.920000"	"8.717626"	"47.412840"	"0.000000"	""	""	""	
"10060258"	"1006"	"scn1006_guai_qianqiuchengshibing3"	"211.270000"	"8.717626"	"47.412840"	"0.000000"	""	""	""	
"10060259"	"1006"	"scn1006_guai_qianqiuchengshibing3"	"207.960000"	"8.717626"	"47.412840"	"0.000000"	""	""	""	
"10060260"	"1006"	"scn1006_guai_qianqiuchengshibing3"	"205.340000"	"8.717626"	"47.412840"	"0.000000"	""	""	""	
"10060261"	"1006"	"scn1006_guai_qianqiuchengshibing3"	"202.060000"	"8.717626"	"47.412840"	"0.000000"	""	""	""	
"10060262"	"1006"	"scn1006_guai_qianqiuchengshibing3"	"213.920000"	"8.717626"	"50.470000"	"0.000000"	""	""	""	
"10060263"	"1006"	"scn1006_guai_qianqiuchengshibing3"	"202.770000"	"8.717626"	"50.470000"	"0.000000"	""	""	""	
"10060264"	"1006"	"scn1006_guai_qianqiuchengshibing3"	"205.570000"	"8.717626"	"50.470000"	"0.000000"	""	""	""	
"10060265"	"1006"	"scn1006_guai_qianqiuchengshibing3"	"208.380000"	"8.717626"	"50.470000"	"0.000000"	""	""	""	
