"ID区段：见黑色分隔符解释"	"技能名技能名字，最多16个汉字（常态下策划用8个，冗余空间保留特殊情况使用）"	"utf8名字(不填,程序用)"	"技能图集"	"技能图标ID"	"是否主动技能"	"被动技能调用光环"	"被动技能起作用目标0=不起作用，1=普通状态下生效，2=骑龙状态下生效(无效)，4=始终生效，8=装备龙生效，16=召唤龙生效"	"受伤时打断"	"允许打断延后效果"	"停止移动"	"技能归属0：职业技能1：npc技能2:英雄技能"	"所属职业0=无职业1=全真/云锦2=丐帮/转剑3=少林/天威"	"是否共CD"	"冷却时间（ms）"	"CD组"	"CD组冷却时间"	"连续技"	"连续技-下一技能"	"消耗参数类型30=跳跃值"	"消耗参数值"	"消耗参数值等级修正"	"最远施放距离（m）"	"对地攻击限制false=不限制true=限制"	"对地攻击时是否限制移动（对人攻击时候都是走到距离内再放技能）true=对地攻击时候不看施放距离直接放技能false=对地攻击时候走到施放距离内再放技能"	"需求状态类型0=无限制其他=状态ID"	"需求场景类型0=副本场景1=主城场景"	"技能生效目标1=自己2=敌方单位4=友方单位8=中立单位填的数据为此数叠加，0-15"	"技能施法目标0=对地施放（如果点到人施放则表示对人所在位置施放）1=对人施放2=对自己施放3=鼠标方向施放4=对自已位置放5=向面向方向施放(取最大距离那个点）"	"技能施法目标阵营主角施法，且施法目标为0或1时阵营0友方1敌方2中立"	"施法目标附加检查0=无1=目标必须为可采集物"	"是否显示前摇条"	"移动/放其它技能时打断"	"效果类型1-1：不起作用，0：判定，1：移动，2：子弹发射，3：专有"	"效果id1根据效果类型1，去相应表中查找效果ID"	"效果类型2"	"效果id2"	"效果类型3"	"效果id3"	"效果类型4"	"效果id4"	"效果类型5"	"效果id5"	"效果类型6"	"效果id6"	"效果类型7"	"效果id7"	"效果类型8"	"效果id8"	"效果类型9"	"效果id9"	"效果类型10"	"效果id10"	"效果类型11"	"效果id11"	"效果类型12"	"效果id12"	"附加技能效果"	"附加技能效果索引(程序用,不填)"	"附加技能效果参数1"	"附加技能效果参数2"	"附加技能效果参数3"	"附加技能效果参数1f"	"附加技能效果参数2f"	"附加技能效果参数3f"	"是否为蓄力类技能"	"蓄力最大时间"	"是否为引导类技能又称通道类技能"	"连续施法次数"	"引导时间间隔"	"技能属性类别0为普通攻击（物理），1为火，2为冰，3为雷，4为毒"	"客户端前摇(ms)一般为0"	"前摇时间(ms)"	"额外后摇时间(ms)"	"技能表现效果ID需配置动作act文件，只能配置1个"	"目标点技能表现"	"技能攻击类型0近战1远战"	"技能Tip描述(NumberFormat)"	"技能Tip参数[aura_effect_id]//effectid//field[aura,1,field]//auraid//effectindex//field[aura_from_effect_hitbuf,//effectid//hitindex//effectindex//field[aura_from_magic_hitbuf]//magictype//effectindex//hitindex//auraeffectindex//field[effect_type_id]//effecttype//effectid//field[effect_from_magic_index]//magictype//magiceffectindex//field[combat_from_aura_effect]//AuraEffectConfig.id//fieldcombattriggerconfig"	"技能等级"	"技能等级段"	"升级后技能id"	"自动战斗技能的类型（1=攻击性技能，2=躲避型技能，3=加血型技能，玩家用的技能和龙的技能必须配）"	"自动战斗技能优先级（用于选择技能释放用的，越大越高）"	"默认技能位置1=普攻（左右键）；2=空格键；3=快捷键1；4=快捷键2；5=快捷键3；6=快捷键4"	"可放置技能位置1=普攻（左右键）；2=空格键；4=快捷键1；8=快捷键2；16=快捷键3"	"获得技能提示"	"技能战斗类型0:使用后不进入战斗1：使用后进入战斗"	"技能来源类型0.怪物技能1.主角自带2.英雄赋予3.空缺4.宠物技能5.其他技能6.法宝技能"	"技能来源ID类型0.无效类型1.无效类型2.英雄ID类型3.空缺类型4.无效类型5.无效"	"升级消耗（0-N,索引MagicUpgradeConfig）"	
"50002003"	"守护:3级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002003"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收6000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002004"	"守护:4级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002004"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收8000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002005"	"守护:5级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002005"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收10000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002006"	"守护:6级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002006"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收12000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002007"	"守护:7级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002007"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收14000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002008"	"守护:8级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002008"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收16000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002009"	"守护:9级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002009"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收18000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002010"	"守护:10级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002010"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收20000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002011"	"守护:11级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002011"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收22000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002012"	"守护:12级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002012"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收24000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002013"	"守护:13级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002013"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收26000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002014"	"守护:14级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002014"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收28000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002015"	"守护:15级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002015"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收30000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002016"	"守护:16级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002016"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收32000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002017"	"守护:17级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002017"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收34000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002018"	"守护:18级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002018"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收36000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002019"	"守护:19级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002019"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收38000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002020"	"守护:20级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002020"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收40000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002021"	"守护:21级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002021"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收42000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002022"	"守护:22级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002022"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收44000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002023"	"守护:23级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002023"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收46000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002024"	"守护:24级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002024"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收48000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002025"	"守护:25级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002025"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收50000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002026"	"守护:26级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002026"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收52000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002027"	"守护:27级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002027"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收54000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002028"	"守护:28级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002028"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收56000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002029"	"守护:29级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002029"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收58000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002030"	"守护:30级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002030"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收60000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
"50002031"	"守护:31级"	""	"item_skill_png"	"liulonghuixuan"	"0"	"50002031"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	""	"0.000000"	""	"10.000000"	"0"	"0"	"0"	"0"	"0"	"1"	""	"0"	"0"	""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	""	""	"0"	"生命值低于60%时，受击时有40%概率吸收62000点伤害，每3秒最多触发1次"	""	"1"	"1,5"	"-1"	"1"	"0"	""	""	""	""	"5"	"5"	"0"	
