"寻路编号"	"寻路类型（1，与NPC聊天，2，打开自动战斗杀怪，3,静物交互,4，无操作,）"	"Npc的typeid"	"所在场景ID"	"坐标X"	"坐标Y"	"坐标Z"	"点名（索引点表CreatureSpawnConfig）"	"名称"	"是否为传送阵"	"Npc在地图上的图标"	"战力区域显示"	"是否显示列表中0不显示"	""	""	
"505"	"2"	"13107"	"1004"	"316.430000"	"9.690000"	"316.700000"	""	"侍女(Lv.144)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"506"	"1"	"13108"	"1004"	"330.250000"	"9.790000"	"291.120000"	""	"侍女(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"507"	"2"	"13109"	"1004"	"329.970000"	"10.000000"	"334.240000"	""	"僧人(Lv.145)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"508"	"1"	"13110"	"1004"	"335.460000"	"9.460000"	"319.830000"	""	"僧人(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"509"	"2"	"13111"	"1004"	"409.320000"	"10.290000"	"266.040000"	""	"高僧(Lv.146)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"510"	"1"	"13112"	"1004"	"377.160000"	"9.750000"	"268.420000"	""	"高僧(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"511"	"1"	"13113"	"1004"	"358.350000"	"10.090000"	"238.090000"	""	"萧逸明(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"512"	"3"	"13114"	"1004"	"349.720000"	"9.960000"	"248.350000"	""	"跟踪车队"	""	""	""	""	""	""	
"513"	"2"	"13115"	"1004"	"350.870000"	"9.550000"	"267.840000"	""	"北魏士兵(Lv.146)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"514"	"2"	"13116"	"1004"	"360.180000"	"9.450000"	"299.980000"	""	"北魏刀剑兵(Lv.147)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"515"	"2"	"13117"	"1004"	"437.300000"	"10.330000"	"291.730000"	""	"北魏骑兵(Lv.147)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"516"	"2"	"13118"	"1004"	"417.100000"	"11.100000"	"341.200000"	""	"侍女队(Lv.148)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"517"	"2"	"13119"	"1004"	"393.800000"	"9.850000"	"386.470000"	""	"冯太后(Lv.149)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"518"	"1"	"13120"	"1004"	"384.490000"	"9.900000"	"363.090000"	""	"冯太后(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"519"	"2"	"13121"	"1004"	"444.050000"	"10.720000"	"375.800000"	""	"北魏士兵(Lv.148)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"520"	"2"	"13122"	"1004"	"448.090000"	"13.840000"	"438.240000"	""	"北魏刀剑兵(Lv.149)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"521"	"2"	"13123"	"1004"	"372.820000"	"9.930000"	"461.420000"	""	"北魏骑兵(Lv.149)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"522"	"2"	"13124"	"1004"	"373.380000"	"9.840000"	"409.660000"	""	"士兵(Lv.149)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"523"	"2"	"13125"	"1004"	"419.050000"	"13.610000"	"447.970000"	""	"太监(Lv.150)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"524"	"1"	"13126"	"1004"	"415.000000"	"13.910000"	"426.660000"	""	"王爷(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"525"	"2"	"13127"	"1004"	"394.880000"	"10.370000"	"422.900000"	""	"萧逸明(Lv.150)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"526"	"1"	"13128"	"1004"	"352.320000"	"10.120000"	"434.540000"	""	"萧逸明(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"527"	"3"	"13129"	"1004"	"319.150000"	"10.200000"	"451.640000"	""	"采药"	""	""	""	""	""	""	
"528"	"3"	"13130"	"1004"	"343.150000"	"9.740000"	"431.520000"	""	"疗伤"	""	""	""	""	""	""	
"529"	"1"	"13131"	"1004"	"343.230000"	"9.950000"	"431.680000"	""	"花木山(Lv.150)"	""	"pic_mappoint_png,npc"	""	"0"	""	""	
"530"	"1"	"13132"	"1004"	"308.380000"	"10.060000"	"422.260000"	""	"神秘童子(Lv.132)"	""	"pic_mappoint_png,npc"	""	"0"	""	""	
"531"	"1"	"13133"	"1004"	"281.490000"	"10.050000"	"436.000000"	""	"萧逸明(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"532"	"2"	"13134"	"1004"	"349.120000"	"9.870000"	"411.410000"	""	"野猪(Lv.150)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"533"	"2"	"13135"	"1004"	"344.790000"	"11.350000"	"455.740000"	""	"狼(Lv.150)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"534"	"2"	"13136"	"1004"	"321.980000"	"10.170000"	"402.130000"	""	"雪狐(Lv.151)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"535"	"3"	"13137"	"1004"	"265.600000"	"10.000000"	"442.000000"	""	"寻找线索"	""	""	""	""	""	""	
"536"	"2"	"13139"	"1004"	"225.510000"	"9.830000"	"438.380000"	""	"老虎(Lv.151)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"537"	"3"	"13140"	"1004"	"299.290000"	"10.080000"	"428.400000"	""	"救人要紧"	""	""	""	""	""	""	
"538"	"1"	"13141"	"1004"	"300.000000"	"10.130000"	"420.390000"	""	"花木兰(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"539"	"1"	"13144"	"1004"	"283.880000"	"9.800000"	"460.190000"	""	"花弧(Lv.150)"	""	"pic_mappoint_png,npc"	""	"0"	""	""	
"540"	"3"	"13145"	"1004"	"314.400000"	"10.020000"	"452.460000"	""	"摘菜清洗"	""	""	""	""	""	""	
"541"	"3"	"13146"	"1004"	"261.580000"	"9.520000"	"464.020000"	""	"打扫卫生"	""	""	""	""	""	""	
"542"	"3"	"13147"	"1004"	"274.000000"	"10.900000"	"464.300000"	""	"烹饪美食"	""	""	""	""	""	""	
"543"	"1"	"13149"	"1004"	"266.230000"	"9.780000"	"433.350000"	""	"欧阳羽(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"544"	"2"	"13159"	"1004"	"396.850000"	"9.920000"	"398.570000"	""	"李奕(Lv.152)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"545"	"2"	"13160"	"1004"	"408.310000"	"9.670000"	"386.630000"	""	"王睿(Lv.153)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"546"	"2"	"13161"	"1004"	"408.730000"	"9.730000"	"356.110000"	""	"李冲(Lv.154)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"547"	"3"	"13162"	"1004"	"396.350000"	"9.800000"	"355.990000"	""	"救刘楚玉"	""	""	""	""	""	""	
"548"	"2"	"13168"	"1004"	"301.630000"	"9.860000"	"406.240000"	""	"独孤部下(Lv.155)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"549"	"1"	"13169"	"1004"	"228.420000"	"14.630000"	"410.000000"	""	"独孤部下(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"550"	"1"	"13170"	"1004"	"220.200000"	"14.760000"	"401.350000"	""	"神医(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"551"	"2"	"13171"	"1004"	"235.260000"	"14.510000"	"378.060000"	""	"神医(Lv.156)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"552"	"1"	"13172"	"1004"	"223.590000"	"15.110000"	"407.320000"	""	"云锦弟子(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"553"	"2"	"13173"	"1004"	"247.830000"	"14.850000"	"409.680000"	""	"云锦弟子(Lv.157)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"554"	"2"	"13174"	"1004"	"215.730000"	"14.430000"	"379.630000"	""	"云锦精英(Lv.158)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"555"	"2"	"13175"	"1004"	"280.000000"	"9.570000"	"399.520000"	""	"独孤精英(Lv.159)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"556"	"3"	"13177"	"1004"	"284.700000"	"10.000000"	"442.400000"	""	"桑叶"	""	""	""	""	""	""	
"557"	"3"	"13179"	"1004"	"273.100000"	"10.000000"	"447.500000"	""	"杏仁"	""	""	""	""	""	""	
"558"	"3"	"13180"	"1004"	"283.100000"	"10.000000"	"444.600000"	""	"连翘"	""	""	""	""	""	""	
"559"	"3"	"13181"	"1004"	"280.200000"	"10.000000"	"446.700000"	""	"薄荷"	""	""	""	""	""	""	
"560"	"3"	"13182"	"1004"	"276.500000"	"10.000000"	"446.600000"	""	"桔梗"	""	""	""	""	""	""	
"561"	"3"	"13183"	"1004"	"276.190000"	"9.590000"	"427.370000"	""	"甘草"	""	""	""	""	""	""	
"562"	"3"	"13184"	"1004"	"306.590000"	"9.890000"	"456.240000"	""	"芦根"	""	""	""	""	""	""	
"563"	"3"	"13186"	"1004"	"266.720000"	"10.730000"	"461.620000"	""	"治疗"	""	""	""	""	""	""	
"564"	"2"	"13200"	"1004"	"213.230000"	"10.940000"	"367.970000"	""	"盗宝小妖(Lv.163)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"565"	"2"	"13202"	"1004"	"194.880000"	"11.920000"	"339.530000"	""	"女师(Lv.164)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"566"	"1"	"13203"	"1004"	"192.660000"	"11.190000"	"362.310000"	""	"女师(Lv.150)"	""	"pic_mappoint_png,npc"	""	"0"	""	""	
"567"	"2"	"13206"	"1004"	"157.090000"	"15.510000"	"365.260000"	""	"金甲守卫(Lv.166)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"568"	"2"	"13207"	"1004"	"148.130000"	"14.130000"	"402.740000"	""	"银甲守卫(Lv.165)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"569"	"2"	"13208"	"1004"	"89.890000"	"21.100000"	"387.470000"	""	"鸠摩罗(Lv.169)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"570"	"1"	"13209"	"1004"	"76.330000"	"25.060000"	"377.510000"	""	"鸠摩罗(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"571"	"1"	"13210"	"1004"	"104.770000"	"20.840000"	"372.030000"	""	"白伊(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"572"	"2"	"13211"	"1004"	"120.580000"	"19.770000"	"365.450000"	""	"萧逸明(Lv.180)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"573"	"3"	"13212"	"1004"	"86.900000"	"24.800000"	"368.300000"	""	"寻宝"	""	""	""	""	""	""	
"574"	"3"	"13213"	"1004"	"87.300000"	"24.400000"	"372.100000"	""	"取药"	""	""	""	""	""	""	
"575"	"2"	"13214"	"1004"	"98.200000"	"20.300000"	"390.700000"	""	"白伊(Lv.170)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"576"	"2"	"13219"	"1004"	"180.530000"	"11.090000"	"398.040000"	""	"奸商(Lv.171)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"577"	"3"	"13220"	"1004"	"126.600000"	"17.100000"	"397.300000"	""	"珍贵药材"	""	""	""	""	""	""	
"578"	"3"	"13221"	"1004"	"120.250000"	"17.200000"	"402.820000"	""	"珍贵药材"	""	""	""	""	""	""	
"579"	"3"	"13222"	"1004"	"126.780000"	"16.010000"	"402.550000"	""	"珍贵药材"	""	""	""	""	""	""	
"580"	"3"	"13223"	"1004"	"124.240000"	"17.220000"	"401.500000"	""	"珍贵药材"	""	""	""	""	""	""	
"581"	"3"	"13224"	"1004"	"121.140000"	"17.180000"	"400.080000"	""	"珍贵药材"	""	""	""	""	""	""	
"582"	"3"	"13232"	"1004"	"266.700000"	"10.000000"	"458.700000"	""	"寻楚玉"	""	""	""	""	""	""	
"583"	"2"	"13233"	"1004"	"137.470000"	"17.900000"	"370.630000"	""	"精英头领(Lv.167)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"584"	"1"	"13064"	"1004"	"138.870000"	"13.930000"	"75.940000"	""	"神秘人(Lv.150)"	""	"pic_mappoint_png,npc"	""	"0"	""	""	
"585"	"2"	"13191"	"1004"	"128.320000"	"19.570000"	"366.070000"	""	"女尸(Lv.161)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"586"	"2"	"13192"	"1004"	"105.990000"	"18.760000"	"399.660000"	""	"男尸(Lv.162)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"587"	"2"	"13201"	"1004"	"185.900000"	"11.100000"	"373.190000"	""	"道士(Lv.167)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"588"	"1"	"13216"	"1004"	"266.730000"	"10.610000"	"461.660000"	""	"刘楚玉(Lv.150)"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"607"	"1"	"14001"	"1006"	"192.341000"	"73.210000"	"248.924000"	""	"乞丐"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"608"	"1"	"14002"	"1006"	"185.174300"	"71.630000"	"236.719400"	""	"萧逸明"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"609"	"1"	"14003"	"1006"	"201.190000"	"72.950000"	"247.250000"	""	"欧阳羽"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"610"	"3"	"14004"	"1006"	"192.860000"	"70.490000"	"238.760000"	""	"钱袋"	""	""	""	""	""	""	
"611"	"3"	"14005"	"1006"	"227.854000"	"54.575540"	"269.264600"	""	"纸片"	""	""	""	""	""	""	
"612"	"2"	"14006"	"1006"	"217.100000"	"64.130000"	"230.900000"	""	"混混(Lv.180)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"613"	"1"	"14007"	"1006"	"227.310000"	"58.350000"	"255.380000"	""	"卖瓜婆"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"614"	"2"	"14008"	"1006"	"218.945600"	"54.012080"	"284.270000"	""	"野狼(Lv.181)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"615"	"2"	"14009"	"1006"	"184.000000"	"50.530000"	"301.300000"	""	"老虎(Lv.182)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"616"	"2"	"14010"	"1006"	"153.540000"	"50.280000"	"282.840000"	""	"野猪(Lv.183)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"617"	"2"	"14011"	"1006"	"156.780000"	"45.620000"	"252.730000"	""	"雪狐(Lv.184)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"618"	"2"	"14012"	"1006"	"160.020000"	"40.890000"	"222.870000"	""	"云锦弟子(Lv.185)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"619"	"1"	"14013"	"1006"	"188.580200"	"33.409270"	"197.670900"	""	"诸葛青"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"620"	"1"	"14014"	"1006"	"204.582100"	"29.574580"	"201.072700"	""	"诸葛风"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"621"	"2"	"14015"	"1006"	"263.606800"	"15.015580"	"173.402500"	""	"千秋城守卫(Lv.186)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"622"	"2"	"14016"	"1006"	"246.490000"	"15.009240"	"126.630000"	""	"千秋城士兵(Lv.187)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"623"	"2"	"14017"	"1006"	"230.030000"	"15.000950"	"147.360000"	""	"千秋城祭司(Lv.188)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"624"	"2"	"14018"	"1006"	"215.850000"	"14.997280"	"126.663300"	""	"千秋城战狼(Lv.189)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"625"	"1"	"14019"	"1006"	"251.815200"	"15.015490"	"175.534900"	""	"祭司"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"626"	"1"	"14020"	"1006"	"239.450000"	"15.308570"	"182.000000"	""	"萧逸明"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"627"	"1"	"14021"	"1006"	"253.659600"	"15.317990"	"181.798300"	""	"欧阳羽"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"628"	"2"	"14022"	"1006"	"194.781700"	"14.971260"	"131.760000"	""	"千秋城精兵(Lv.193)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"629"	"3"	"14023"	"1006"	"200.983400"	"15.170000"	"121.219700"	""	"调查"	""	""	""	""	""	""	
"630"	"3"	"14024"	"1006"	"209.087800"	"13.312600"	"111.799800"	""	"面具"	""	""	""	""	""	""	
"631"	"2"	"14025"	"1006"	"212.925000"	"18.360000"	"154.200000"	""	"千秋城守卫(Lv.194)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"632"	"2"	"14026"	"1006"	"182.620000"	"18.360000"	"150.890000"	""	"千秋城士兵(Lv.195)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"633"	"2"	"14027"	"1006"	"187.080000"	"14.984520"	"144.410000"	""	"千秋城精兵(Lv.196)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"634"	"2"	"14028"	"1006"	"173.160000"	"14.984820"	"149.560000"	""	"千秋城战狼(Lv.197)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"635"	"1"	"14029"	"1006"	"115.037800"	"11.994160"	"39.700000"	""	"王何"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"636"	"1"	"14030"	"1006"	"125.138500"	"11.994150"	"39.330000"	""	"王生"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"637"	"2"	"14031"	"1006"	"240.690000"	"11.900000"	"65.220000"	""	"千秋城守卫(Lv.198)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"638"	"2"	"14032"	"1006"	"205.340000"	"8.717626"	"47.412840"	""	"千秋城士兵(Lv.199)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"639"	"2"	"14033"	"1006"	"162.000000"	"8.300000"	"42.600000"	""	"千秋城精兵(Lv.200)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"640"	"2"	"14034"	"1006"	"149.370000"	"10.470000"	"60.270000"	""	"千秋城战狼(Lv.201)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"641"	"2"	"14035"	"1006"	"78.750000"	"1.020000"	"158.420000"	""	"千秋城守卫(Lv.202)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"642"	"2"	"14036"	"1006"	"141.320000"	"13.980000"	"165.150000"	""	"千秋城士兵(Lv.203)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"643"	"2"	"14037"	"1006"	"96.323870"	"1.314174"	"143.950000"	""	"千秋城精兵(Lv.204)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"644"	"2"	"14038"	"1006"	"64.660000"	"1.771365"	"223.070000"	""	"千秋城战狼(Lv.205)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"645"	"1"	"14039"	"1006"	"122.203300"	"11.994150"	"68.256170"	""	"萧逸明"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"646"	"1"	"14040"	"1006"	"114.090000"	"11.994150"	"56.070000"	""	"欧阳羽"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"647"	"1"	"14041"	"1006"	"143.892100"	"11.019190"	"47.354290"	""	"千秋城守卫"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"648"	"1"	"14042"	"1006"	"35.762980"	"1.328378"	"251.034000"	""	"黑衣人"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"649"	"1"	"14043"	"1006"	"52.250370"	"1.318428"	"191.422700"	""	"萧逸明"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"650"	"1"	"14044"	"1006"	"30.634960"	"3.851913"	"259.448300"	""	"欧阳羽"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"651"	"1"	"14045"	"1006"	"54.715660"	"1.327645"	"148.910000"	""	"刘有才"	""	"pic_mappoint_png,npc"	""	"0"	""	""	
"652"	"1"	"14046"	"1006"	"52.278010"	"1.331629"	"175.029600"	""	"付有德"	""	"pic_mappoint_png,npc"	""	"0"	""	""	
"653"	"1"	"14047"	"1006"	"64.698240"	"1.252618"	"199.063200"	""	"金升"	""	"pic_mappoint_png,npc"	""	"0"	""	""	
"654"	"2"	"14048"	"1006"	"40.530000"	"0.630000"	"286.780000"	""	"千秋城守卫(Lv.205)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"655"	"2"	"14049"	"1006"	"91.110000"	"1.710000"	"295.800000"	""	"千秋城商人(Lv.206)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"656"	"2"	"14050"	"1006"	"124.210000"	"4.098177"	"312.190000"	""	"混混(Lv.207)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"657"	"2"	"14051"	"1006"	"113.059100"	"0.436932"	"341.951600"	""	"北魏士兵(Lv.208)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"658"	"2"	"14052"	"1006"	"93.180000"	"0.031207"	"376.119600"	""	"北魏刀剑兵(Lv.209)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"659"	"2"	"14053"	"1006"	"98.430400"	"0.058575"	"377.730000"	""	"北魏骑兵(Lv.210)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"660"	"1"	"14054"	"1006"	"66.150000"	"-0.000030"	"360.250000"	""	"萧逸明"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"661"	"1"	"14055"	"1006"	"49.902330"	"-0.000030"	"373.667400"	""	"欧阳羽"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"662"	"1"	"14056"	"1006"	"43.819380"	"0.010281"	"365.729700"	""	"千秋城官员"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"663"	"3"	"14057"	"1006"	"57.160000"	"0.170000"	"363.840000"	""	"翻找"	""	""	""	""	""	""	
"664"	"3"	"14058"	"1006"	"53.383800"	"0.140000"	"359.880000"	""	"打开盒子"	""	""	""	""	""	""	
"665"	"3"	"14059"	"1006"	"48.241180"	"0.160000"	"359.630000"	""	"取出东西"	""	""	""	""	""	""	
"666"	"2"	"14060"	"1006"	"70.870000"	"0.000000"	"418.930000"	""	"混混(Lv.211)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"667"	"2"	"14061"	"1006"	"90.600000"	"0.085663"	"405.080000"	""	"千秋城商人(Lv.212)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"668"	"2"	"14062"	"1006"	"96.770000"	"0.000000"	"419.270000"	""	"巡逻卫(Lv.213)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"669"	"2"	"14063"	"1006"	"104.720000"	"0.000000"	"439.770000"	""	"布防卫(Lv.214)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"670"	"2"	"14064"	"1006"	"164.389000"	"0.062697"	"390.099400"	""	"纨绔公子(Lv.215)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"671"	"1"	"14065"	"1006"	"153.830000"	"1.070000"	"408.100000"	""	"纨绔公子"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"672"	"2"	"14066"	"1006"	"150.430000"	"0.000000"	"430.490000"	""	"官府侍卫(Lv.216)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"675"	"1"	"14067"	"1006"	"136.200000"	"0.820000"	"411.780000"	""	"沉香"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"676"	"3"	"14068"	"1006"	"180.072700"	"0.959948"	"411.790400"	""	"翻找"	""	""	""	""	""	""	
"677"	"3"	"14069"	"1006"	"189.263500"	"1.950788"	"415.154600"	""	"打开盒子"	""	""	""	""	""	""	
"678"	"3"	"14070"	"1006"	"199.488600"	"2.795529"	"422.100400"	""	"取出东西"	""	""	""	""	""	""	
"679"	"2"	"14071"	"1006"	"225.290000"	"5.686319"	"413.350000"	""	"机关师(Lv.217)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"680"	"2"	"14072"	"1006"	"258.450000"	"6.000000"	"454.260000"	""	"阵法大师(Lv.218)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"681"	"2"	"14073"	"1006"	"280.680000"	"5.352265"	"437.539600"	""	"暗道守卫(Lv.219)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"682"	"2"	"14074"	"1006"	"262.230000"	"5.552194"	"401.700000"	""	"千秋城刺客(Lv.220)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"683"	"1"	"14075"	"1006"	"224.936800"	"5.365326"	"450.000000"	""	"萧逸明"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"684"	"1"	"14076"	"1006"	"233.140000"	"5.365326"	"450.629400"	""	"欧阳羽"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"685"	"1"	"14077"	"1006"	"298.120100"	"6.221639"	"457.000000"	""	"沉香"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"686"	"1"	"14078"	"1006"	"303.944400"	"5.827966"	"455.973700"	""	"纨绔公子"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"687"	"2"	"14079"	"1006"	"290.560000"	"5.365337"	"392.390000"	""	"机关师(Lv.223)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"688"	"2"	"14080"	"1006"	"297.370000"	"5.327602"	"409.490000"	""	"阵法大师(Lv.224)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"689"	"2"	"14081"	"1006"	"334.580000"	"5.650000"	"448.140000"	""	"暗道守卫(Lv.225)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"690"	"2"	"14082"	"1006"	"357.150000"	"5.920000"	"449.050000"	""	"千秋城刺客(Lv.226)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"691"	"3"	"14083"	"1006"	"362.444200"	"5.557730"	"421.756700"	""	"毒雾机关"	""	""	""	""	""	""	
"692"	"3"	"14084"	"1006"	"379.463100"	"6.485127"	"429.211800"	""	"源头"	""	""	""	""	""	""	
"693"	"3"	"14085"	"1006"	"389.496300"	"8.886392"	"431.763700"	""	"关闭机关"	""	""	""	""	""	""	
"694"	"1"	"14086"	"1006"	"341.476600"	"5.769332"	"409.898500"	""	"守门人"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"695"	"2"	"14087"	"1006"	"326.686700"	"5.598797"	"403.045000"	""	"守门人(Lv.227)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"696"	"2"	"14088"	"1006"	"403.820000"	"12.709030"	"384.170000"	""	"千秋城守卫(Lv.228)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"697"	"2"	"14089"	"1006"	"387.100000"	"20.970000"	"329.880000"	""	"千秋城精兵(Lv.229)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"698"	"2"	"14090"	"1006"	"441.600000"	"28.495950"	"289.130000"	""	"千秋城灵狐(Lv.230)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"699"	"2"	"14091"	"1006"	"441.910000"	"39.741250"	"240.570000"	""	"千秋城战狼(Lv.231)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"700"	"2"	"14092"	"1006"	"377.317800"	"34.993630"	"263.730000"	""	"圣女护卫(Lv.232)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"701"	"1"	"14093"	"1006"	"358.622000"	"34.993630"	"247.120800"	""	"刘楚玉"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
